address,area,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year,property_type,property_feature,lat,lng
"Đường Ngô Gia Tự, Phường Vườn Lài, TP Hồ Chí Minh",35.0,,,5.0,3.0,3.0,Have certificate,Other,6.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.761147,106.6696033
"An Lạc, Phường An Lạc, TP Hồ Chí Minh",72.0,Tây,,3.0,3.0,3.0,Have certificate,Other,9.0,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.7433415,106.6131469
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",51.0,,,3.0,2.0,3.0,Have certificate,,5.2,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8281243,106.6783087
"Đường Nguyễn Xí, Phường Bình Lợi Trung, TP Hồ Chí Minh",52.0,,,,2.0,,Have certificate,,7.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8190389,106.7038787
"Lê Văn Thọ, Phường An Hội Tây, TP Hồ Chí Minh",99.4,Nam,,4.0,4.0,5.0,Have certificate,,10.5,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8547824,106.6559183
"Đường An Dương Vương, Phường Bình Phú, TP Hồ Chí Minh",52.5,,,2.0,5.0,1.0,Shared certificate,Basic,3.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7365134,106.6216257
"Đường Phạm Văn Bạch, Phường Tân Sơn, TP Hồ Chí Minh",110.0,,,,7.0,,No certificate,,7.9,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8155712,106.6336177
", Phường Bình Tiên, TP Hồ Chí Minh",36.0,Bắc,,4.0,4.0,,Have certificate,Other,6.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7429821,106.6433709
"Đường Số 27, Phường An Nhơn, TP Hồ Chí Minh",35.0,,,3.0,3.0,4.0,,,6.98,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8424333,106.6794586
"Đường Nguyễn Tiểu La, Phường Diên Hồng, TP Hồ Chí Minh",33.0,Bắc,,5.0,4.0,5.0,Have certificate,Basic,6.95,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7667014,106.6656444
"Đường Dương Bá Trạc, Phường Chánh Hưng, TP Hồ Chí Minh",75.0,Tây Bắc,,3.0,3.0,3.0,Have certificate,,8.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7453941,106.6923505
"Đường Nguyễn Thị Minh Khai, Phường Bàn Cờ, TP Hồ Chí Minh",40.0,,,2.0,2.0,2.0,Have certificate,Full,5.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7727914,106.688564
"Bình thành, Phường Bình Tân, TP Hồ Chí Minh",60.0,,,,3.0,4.0,,,5.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8177315,106.5883331
"Đường Chu Văn An, Phường Bình Thạnh, TP Hồ Chí Minh",38.0,Đông Bắc,,2.0,3.0,3.0,Have certificate,Other,5.99,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8103591,106.7044238
"71, Xã Nhà Bè, TP Hồ Chí Minh",50.0,,,4.0,4.0,5.0,Have certificate,Other,6.79,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.6953143,106.7148548
"19, Phường An Nhơn, TP Hồ Chí Minh",18.0,,,,2.0,2.0,Have certificate,Other,2.39,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8370784,106.6829257
"Đường Phạm Thế Hiển, Phường Bình Đông, TP Hồ Chí Minh",110.0,,,4.0,4.0,5.0,Have certificate,Basic,8.6,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.740493,106.6556316
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",30.0,Đông,,2.0,2.0,3.0,Have certificate,Basic,3.65,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7694876,106.6134657
"Đường Hậu Giang, Phường Bình Phú, TP Hồ Chí Minh",32.0,,,,2.0,,Have certificate,,3.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7464808,106.6287683
"Đường Bình Đông, Phường Phú Định, TP Hồ Chí Minh",52.0,,,,2.0,,Have certificate,,5.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7387409,106.6432166
"Đường Hoàng Hoa Thám, Phường Gia Định, TP Hồ Chí Minh",20.0,,,3.0,2.0,2.0,Have certificate,Full,3.98,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8078013,106.6914577
"Đường Lạc Long Quân, Phường Tân Hòa, TP Hồ Chí Minh",56.0,,,6.0,6.0,6.0,Have certificate,Full,11.6,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7749131,106.6481678
"Đường Trần Văn Quang, Phường Bảy Hiền, TP Hồ Chí Minh",20.0,,,3.0,2.0,,Have certificate,,2.99,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7796342,106.6472627
"Đường Tây Thạnh, Phường Tây Thạnh, TP Hồ Chí Minh",45.0,,,,3.0,,Have certificate,,3.999,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8202725,106.6304133
"Đường Số 16, Phường Tân Mỹ, TP Hồ Chí Minh",80.0,,,1.0,2.0,2.0,,,12.0,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7375834,106.7160359
"Đường Trần Thị Cờ, Phường Thới An, TP Hồ Chí Minh",65.3,Nam,,3.0,4.0,5.0,Have certificate,Basic,6.28,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8746653,106.6510606
"Đường Sơn Kỳ, Phường Tân Sơn Nhì, TP Hồ Chí Minh",49.0,,,,2.0,,,,5.75,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8032419,106.6272796
"Đường Nguyễn Kiệm, Phường Hạnh Thông, TP Hồ Chí Minh",90.0,,,3.0,3.0,2.0,Have certificate,Basic,6.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8242519,106.6791786
"Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, TP Hồ Chí Minh",56.0,,,,2.0,,Have certificate,,4.95,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8654181,106.6482063
"Đường Tô Hiến Thành, Phường Hòa Hưng, TP Hồ Chí Minh",52.0,Tây Nam,,,1.0,1.0,Have certificate,Basic,6.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7761968,106.6652989
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",15.7,,,,2.0,1.0,,,2.65,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7595714,106.7108543
"Hẻm 419 Cách mạng tháng 8, Phường Hòa Hưng, TP Hồ Chí Minh",44.0,,,2.0,3.0,3.0,Have certificate,,6.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.780497,106.6747822
"Đường Lê Hồng Phong, Phường Vườn Lài, TP Hồ Chí Minh",64.0,,,4.0,6.0,4.0,Have certificate,Basic,8.6,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.769383,106.6736845
"Đường Tạ Quang Bửu, Phường Chánh Hưng, TP Hồ Chí Minh",77.3,,,,3.0,,Have certificate,,5.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7371932,106.6710218
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",51.7,Đông Nam,,2.0,2.0,2.0,,,8.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8281243,106.6783087
"494, Phường Thới An, TP Hồ Chí Minh",60.0,Bắc,,5.0,4.0,6.0,,,6.886,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8794994,106.6581461
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",49.0,,,4.0,4.0,3.0,,Other,6.29,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7595714,106.7108543
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",113.0,,,1.0,2.0,2.0,No certificate,Other,8.7,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7694876,106.6134657
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, TP Hồ Chí Minh",44.0,,,,3.0,,,,5.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7962265,106.6289478
"Đường Nguyễn Kiệm, Phường Hạnh Thông, TP Hồ Chí Minh",32.0,,,,2.0,,,,2.73,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8242519,106.6791786
"Đường Hưng Phú, Phường Chánh Hưng, TP Hồ Chí Minh",48.0,,,,3.0,,Have certificate,,4.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7465725,106.670666
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",43.0,,,3.0,3.0,2.0,Have certificate,,4.3,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8069448,106.7036813
"Hẻm 1368 Lê Văn Lương, Xã Nhà Bè, TP Hồ Chí Minh",72.0,Đông Nam,,3.0,6.0,3.0,Have certificate,Basic,5.3,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.6938284,106.7023816
"Đường Tam Châu, Phường Tam Bình, TP Hồ Chí Minh",62.0,,,,1.0,1.0,Have certificate,Basic,4.48,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8649577,106.7448876
"đường 18, Phường Bình Trưng, TP Hồ Chí Minh",60.0,,,4.0,3.0,5.0,Have certificate,Other,9.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7843914,106.7783326
"Đường Số 20, Phường Bình Hưng Hòa, TP Hồ Chí Minh",64.0,,,2.0,3.0,2.0,Have certificate,Full,5.2,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8201652,106.6090411
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",85.0,,,2.0,3.0,2.0,Have certificate,Other,5.45,2026,Nhà phố liền kề,Hẻm xe hơi,10.7022031,106.7382082
"Đường Thạnh Xuân 25, Phường Thới An, TP Hồ Chí Minh",78.0,,,3.0,4.0,5.0,Have certificate,Other,7.85,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8816763,106.6772835
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",73.0,,,,3.0,2.0,,,5.2,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.7694876,106.6134657
"Đường An Dương Vương, Phường An Lạc, TP Hồ Chí Minh",132.0,,,,5.0,,Have certificate,,9.39,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7514725,106.6240881
"Đường Hòa Bình, Phường Phú Thạnh, TP Hồ Chí Minh",56.0,,,2.0,2.0,2.0,Have certificate,Other,5.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7701771,106.631989
"Đường Thạnh Lộc 19, Phường An Phú Đông, TP Hồ Chí Minh",52.0,Đông Nam,,2.0,3.0,,Have certificate,Full,4.48,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8758544,106.6874808
"Đường Quang Trung, Phường An Hội Tây, TP Hồ Chí Minh",46.0,,,2.0,3.0,,Have certificate,,3.78,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8425987,106.6442803
"Duong So 5, Phường An Lạc, TP Hồ Chí Minh",80.0,Nam,,3.0,5.0,3.0,Have certificate,,12.0,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7488563,106.6064634
"Đường số 4, Phường Bình Hưng Hòa, TP Hồ Chí Minh",35.0,,,,3.0,,Have certificate,,2.95,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7851425,106.6000816
"Đường Thạnh Lộc 29, Phường An Phú Đông, TP Hồ Chí Minh",48.0,,,2.0,3.0,3.0,Have certificate,Full,4.25,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8770245,106.6794136
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",48.0,,,2.0,2.0,2.0,Have certificate,Basic,5.68,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8281243,106.6783087
"Đường Quốc lộ 50, Xã Bình Hưng, TP Hồ Chí Minh",180.0,,,,2.0,1.0,Have certificate,,8.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7274349,106.6559907
"Đường Hồ Học Lãm, Phường An Lạc, TP Hồ Chí Minh",85.0,,,,5.0,,Have certificate,,6.0,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7240905,106.6075678
"73/13, Phường Bình Hưng Hòa, TP Hồ Chí Minh",68.0,,,,3.0,2.0,Have certificate,,5.98,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7979027,106.6032118
"Phạm Văn Chiêu, Phường An Hội Tây, TP Hồ Chí Minh",90.0,,,,4.0,,,,8.45,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8481458,106.6479973
"Đường Hoàng Hoa Thám, Phường Đức Nhuận, TP Hồ Chí Minh",45.0,,,4.0,4.0,5.0,Have certificate,,8.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8094841,106.6827554
"Huỳnh Tấn Phát, Phường Tân Mỹ, TP Hồ Chí Minh",34.0,Nam,,2.0,2.0,1.0,Have certificate,Basic,3.35,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7375163,106.7290511
"Đường Tân Chánh Hiệp 3, Phường Trung Mỹ Tây, TP Hồ Chí Minh",40.0,,,2.0,2.0,2.0,Have certificate,Full,3.89,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8748128,106.6260757
"Đường Lê Văn Lương, Xã Hiệp Phước, TP Hồ Chí Minh",122.0,Nam,,2.0,3.0,2.0,Have certificate,Basic,5.28,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.6742274,106.7031534
"Đường Nguyễn Văn Công, Phường Hạnh Thông, TP Hồ Chí Minh",68.0,,,2.0,4.0,,Have certificate,Full,7.2,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8189526,106.6766549
"Đường Đồng Đen, Phường Tân Bình, TP Hồ Chí Minh",60.0,,,2.0,4.0,,Have certificate,,6.9,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7969203,106.6458605
"Bình Trưng Tây, Phường Bình Trưng, TP Hồ Chí Minh",85.0,,,2.0,2.0,2.0,Have certificate,,7.25,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.785894,106.7646826
"Đường Lê Thị Hoa, Phường Tam Bình, TP Hồ Chí Minh",72.0,,,2.0,4.0,3.0,Have certificate,Full,5.9,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8736854,106.7369364
"Đường Tỉnh lộ 10, Phường Tân Tạo, TP Hồ Chí Minh",60.0,,,,2.0,,,,5.55,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7564109,106.6050324
"Đường Lê Trọng Tấn, Phường Tây Thạnh, TP Hồ Chí Minh",60.0,,,5.0,5.0,5.0,Have certificate,,6.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8123792,106.6086211
"Đường Linh Trung, Phường Linh Xuân, TP Hồ Chí Minh",51.0,,,3.0,3.0,,Have certificate,,4.95,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8583549,106.7836021
"Đường Võ Trường Toản, Phường Chợ Lớn, TP Hồ Chí Minh",21.0,,,,2.0,,Have certificate,,3.8,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7537803,106.6518138
"Đường Phan Văn Hớn, Phường Đông Hưng Thuận, TP Hồ Chí Minh",88.0,Tây Bắc,,2.0,2.0,1.0,Have certificate,,6.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8266511,106.6188487
"Đường Nguyễn Cửu Vân, Phường Gia Định, TP Hồ Chí Minh",25.0,,,2.0,2.0,2.0,Have certificate,Full,3.2,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7947837,106.7093255
"Đường Quang Trung, Phường Thông Tây Hội, TP Hồ Chí Minh",65.0,,,5.0,4.0,5.0,,,9.1,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8425987,106.6442803
"Đường Huỳnh Tấn Phát, Phường Tân Thuận, TP Hồ Chí Minh",72.0,,,,3.0,4.0,,,8.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.754998,106.7253947
"Đường Phan Huy Ích, Phường An Hội Tây, TP Hồ Chí Minh",80.0,,,3.0,4.0,4.0,Have certificate,,8.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8329277,106.6353737
"Đường Hà Huy Giáp, Phường Thới An, TP Hồ Chí Minh",88.0,Tây Bắc,,3.0,3.0,4.0,Have certificate,,7.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8913216,106.6849674
"Đường Phan Văn Hớn, Phường Đông Hưng Thuận, TP Hồ Chí Minh",160.0,Tây Bắc,,3.0,3.0,3.0,Have certificate,,9.98,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8266511,106.6188487
"Đường Nguyễn Xiển, Phường Long Bình, TP Hồ Chí Minh",56.0,,,,4.0,,,,5.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8830434,106.8345851
"Đường Nguyễn Xiển, Phường Long Bình, TP Hồ Chí Minh",82.0,,,,3.0,,,,5.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8830434,106.8345851
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",84.0,Nam,,2.0,8.0,5.0,Have certificate,Basic,11.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8069448,106.7036813
"Đường số 26, Phường Hiệp Bình, TP Hồ Chí Minh",52.0,,,2.0,2.0,3.0,Have certificate,,7.7,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8320471,106.7312257
"Đường Lê Văn Việt, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",45.0,,,3.0,3.0,3.0,Have certificate,Basic,4.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8502165,106.811017
"Đường Số 5, Phường Bình Hưng Hòa, TP Hồ Chí Minh",32.0,,,2.0,2.0,2.0,Have certificate,Other,3.4,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8056806,106.6075111
"Đường 198, Phường Chánh Hưng, TP Hồ Chí Minh",70.0,Nam,,2.0,3.0,2.0,Have certificate,Full,7.95,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7376477,106.6675452
"Đường Nguyễn Văn Luông, Phường Phú Lâm, TP Hồ Chí Minh",75.0,,,,2.0,2.0,Have certificate,Other,8.4,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7535359,106.6345027
"Đường Lý Thái Tổ, Phường Vườn Lài, TP Hồ Chí Minh",46.0,,,4.0,6.0,7.0,Have certificate,Full,6.55,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.768525,106.6724938
"Đường An Dương Vương, Phường Bình Phú, TP Hồ Chí Minh",55.0,,,4.0,5.0,5.0,Have certificate,Basic,7.5,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7365134,106.6216257
"Đường Lý Thường Kiệt, Phường Tân Hòa, TP Hồ Chí Minh",28.0,,,,2.0,3.0,,,6.3,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7899263,106.6525363
"Đường số 2, Xã Tân Nhựt, TP Hồ Chí Minh",100.0,,,3.0,4.0,3.0,Have certificate,,7.0,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.7422429,106.5387214
"Đường Lạc Long Quân, Phường Bảy Hiền, TP Hồ Chí Minh",58.0,,,2.0,2.0,2.0,Have certificate,,5.2,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.783159,106.6499368
"Đường Số 47, Phường Hiệp Bình, TP Hồ Chí Minh",32.0,,,2.0,3.0,2.0,,,3.45,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8498944,106.7070995
"Huỳnh Thị Đồng, Xã Nhà Bè, TP Hồ Chí Minh",98.0,,,,7.0,5.0,Have certificate,,11.5,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.6969283,106.7403005
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",69.7,Tây,,5.0,4.0,4.0,Have certificate,,7.1,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7676508,106.6019928
"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, TP Hồ Chí Minh",72.0,,,,3.0,,Have certificate,,8.09,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8433042,106.6477696
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, TP Hồ Chí Minh",54.0,,,4.0,4.0,3.0,,,4.29,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8529134,106.6359313
"Hẽm 567, Phường Tân Thới Hiệp, TP Hồ Chí Minh",46.0,Đông Nam,,2.0,3.0,2.0,Have certificate,Full,4.68,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8654181,106.6482063
"Đường Bùi Tư Toàn, Phường An Lạc, TP Hồ Chí Minh",97.0,,,3.0,4.0,5.0,Have certificate,,7.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7315668,106.6173823
"Đường Lũy Bán Bích, Phường Phú Thạnh, TP Hồ Chí Minh",30.0,,,,2.0,3.0,Have certificate,,2.6,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7621114,106.6323441
"40, Phường Phú Thạnh, TP Hồ Chí Minh",75.0,,,5.0,4.0,5.0,Have certificate,Other,8.4,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7611695,106.6305466
"Đường Nguyễn Tư Giản, Phường An Hội Tây, TP Hồ Chí Minh",46.0,,,3.0,4.0,,Have certificate,,5.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.832526,106.6378524
"339 Đường Đỗ Xuân Hợp, Phường Phước Long, TP Hồ Chí Minh",80.0,,,,2.0,,Have certificate,,5.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8140948,106.7770184
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",49.0,,,4.0,4.0,3.0,Have certificate,Full,6.3,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7595714,106.7108543
"Đường Số 6, Phường Hiệp Bình, TP Hồ Chí Minh",13.6,Đông Nam,,2.0,1.0,1.0,Have certificate,Full,2.499,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8304217,106.716307
"Đường Số 13, Phường Phước Long, TP Hồ Chí Minh",102.4,Tây Bắc,,1.0,2.0,2.0,Have certificate,Basic,8.7,2026,"Nhà mặt phố, mặt tiền",Hẻm nhỏ,10.8117879,106.7731614
"Đường Lạc Long Quân, Phường Bảy Hiền, TP Hồ Chí Minh",21.0,,,1.0,2.0,2.0,Have certificate,Full,2.85,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.783159,106.6499368
"Đường Đoàn Văn Bơ, Phường Xóm Chiếu, TP Hồ Chí Minh",56.0,,,4.0,6.0,6.0,Have certificate,,6.48,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7633989,106.703754
"Đường Lê Văn Sỹ, Phường Nhiêu Lộc, TP Hồ Chí Minh",52.0,,,5.0,4.0,4.0,,,8.5,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7881908,106.6776897
"237/70/11, Phường An Hội Tây, TP Hồ Chí Minh",48.0,,,,4.0,4.0,,,6.25,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8515769,106.6492003
"116, Phường Tân Thuận, TP Hồ Chí Minh",31.9,Đông,,3.0,4.0,3.0,No certificate,Basic,3.99,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7525163,106.7283777
"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, TP Hồ Chí Minh",56.0,,,5.0,5.0,6.0,Have certificate,Other,7.7,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8677261,106.6395311
"Đường Tô Hiệu, Phường Phú Thạnh, TP Hồ Chí Minh",78.0,Nam,,4.0,4.0,5.0,Have certificate,Other,9.2,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7741874,106.6277716
"Đường Số 20, Phường Vĩnh Hội, TP Hồ Chí Minh",17.5,,,5.0,2.0,3.0,Have certificate,Full,4.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7551843,106.7036875
"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, TP Hồ Chí Minh",50.0,,,3.0,7.0,6.0,Have certificate,Full,6.8,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8027249,106.6248097
"Đường Số 5, Phường Bình Hưng Hòa, TP Hồ Chí Minh",35.0,,,,4.0,3.0,Have certificate,,4.1,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8056806,106.6075111
"Đường Hòa Bình, Phường Phú Thạnh, TP Hồ Chí Minh",49.0,,,5.0,4.0,4.0,Have certificate,Other,7.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7701771,106.631989
"Đường Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",65.0,,,2.0,2.0,2.0,Have certificate,,4.5,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8691983,106.6218528
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, TP Hồ Chí Minh",76.0,,,4.0,4.0,,Have certificate,,8.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.776571,106.6227819
"Đường 1A, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",60.0,,,1.0,2.0,2.0,,,2.55,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7773643,106.5773761
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",15.7,,,2.0,2.0,1.0,,Other,2.65,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7595714,106.7108543
"Đường Trần Văn Quang, Phường Bảy Hiền, TP Hồ Chí Minh",67.0,,,,4.0,,Have certificate,,8.6,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7796342,106.6472627
"Đường Lê Văn Sỹ, Phường Nhiêu Lộc, TP Hồ Chí Minh",40.0,,,4.0,4.0,,,,11.75,2026,Nhà phố liền kề,Hẻm xe hơi,10.7881908,106.6776897
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",52.0,,,4.0,4.0,4.0,Have certificate,,6.25,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.7595714,106.7108543
"Đường Đông Hưng Thuận 19, Phường Đông Hưng Thuận, TP Hồ Chí Minh",105.0,Đông Bắc,,1.0,5.0,5.0,Have certificate,Basic,5.8,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.8338898,106.6218719
"Cầu Tăng Long, Phường Long Trường, TP Hồ Chí Minh",80.0,,,2.0,3.0,2.0,Have certificate,,3.9,2026,"Nhà mặt phố, mặt tiền",Hẻm xe hơi,10.8266857,106.8066065
"Đường Tân Hóa, Phường Phú Lâm, TP Hồ Chí Minh",40.0,,,,4.0,,,,6.0,2026,"Nhà ngõ, hẻm",Hẻm xe hơi,10.7582814,106.6347757
"Đường Quốc lộ 13, Phường Hiệp Bình, TP Hồ Chí Minh",28.0,,,2.0,2.0,2.0,Have certificate,Basic,2.65,2026,"Nhà ngõ, hẻm",Hẻm nhỏ,10.8411146,106.7168738
